"incentive_id","title","company_id","company_name","score","rank","explanation"
"95","Gestão de Recursos Hídricos - ITI Água e Ecossistemas de Paisagem – Algarve e Alentejo  ","38085","QUALITAS INSTRUMENTS, LDA","0.5847430527210268",1,"QUALITAS INSTRUMENTS, LDA — Alinhamento forte com engenharia ambiental e gestão de recursos hídricos."
"95","Gestão de Recursos Hídricos - ITI Água e Ecossistemas de Paisagem – Algarve e Alentejo  ","158375","BLUEGROWTH, LDA","0.556123499207295",2,"BLUEGROWTH, LDA — Foco em inovação tecnológica aplicável à gestão de água."
"95","Gestão de Recursos Hídricos - ITI Água e Ecossistemas de Paisagem – Algarve e Alentejo  ","119472","AMBISITUS - PROJECTOS, GESTÃO E AVALIAÇÃO AMBIENTAL, LDA","0.5501751259073697",3,"AMBISITUS - PROJECTOS, GESTÃO E AVALIAÇÃO AMBIENTAL, LDA — Experiência em avaliação ambiental, relevante para o projeto."
"95","Gestão de Recursos Hídricos - ITI Água e Ecossistemas de Paisagem – Algarve e Alentejo  ","46891","EPA - ESCOLA PROFISSIONAL DE ALTE, CIPRL","0.5642923974569088",4,"EPA - ESCOLA PROFISSIONAL DE ALTE, CIPRL — Envolvimento em educação técnica que pode apoiar a formação em gestão de recursos."
"95","Gestão de Recursos Hídricos - ITI Água e Ecossistemas de Paisagem – Algarve e Alentejo  ","407","IPARQUE - PARQUE PARA A INOVAÇÃO EM CIÊNCIA, TECNOLOGIA E SAÚDE, E.M., S.A.","0.5506730333371785",5,"IPARQUE - PARQUE PARA A INOVAÇÃO EM CIÊNCIA, TECNOLOGIA E SAÚDE, E.M., S.A. — Contribuição para o desenvolvimento regional, embora menos focado em água."
"96","Ativos públicos de turismo e património cultural – ITI","3362","KAPA URBAN BEACH, S.A.","0.4306304198127743",1,"KAPA URBAN BEACH, S.A. — Atividades culturais e de entretenimento alinhadas com o património."
"96","Ativos públicos de turismo e património cultural – ITI","215172","KAPA KAIS, S.A.","0.42307113111019135",2,"KAPA KAIS, S.A. — Promoção de atividades culturais e recreativas."
"96","Ativos públicos de turismo e património cultural – ITI","152732","MADEIRA-IN.COM, UNIPESSOAL, LDA","0.4300164559488434",3,"MADEIRA-IN.COM, UNIPESSOAL, LDA — Atividades de agências de viagens que podem contribuir para o turismo."
"96","Ativos públicos de turismo e património cultural – ITI","109648","TRIPTYCH, LDA (ZONA FRANCA DA MADEIRA)","0.43464995209575574",4,"TRIPTYCH, LDA (ZONA FRANCA DA MADEIRA) — Atividades de programação que podem apoiar a estruturação de produtos turísticos."
"96","Ativos públicos de turismo e património cultural – ITI","229815","NOS MADEIRA - COMUNICAÇÕES, S.A.","0.4313503632351866",5,"NOS MADEIRA - COMUNICAÇÕES, S.A. — Atividades de telecomunicações que podem facilitar a promoção turística."
"97","Hospitais - Iniciativas Âncora Regionais - Bolsa de Overbooking Condicionado","228001","UNIDADE LOCAL DE SAÚDE DE LOURES-ODIVELAS, E.P.E.","0.42662206292152405",1,"UNIDADE LOCAL DE SAÚDE DE LOURES-ODIVELAS, E.P.E. — Prestação de cuidados de saúde, alinhado com o objetivo de igualdade de acesso."
"97","Hospitais - Iniciativas Âncora Regionais - Bolsa de Overbooking Condicionado","21726","IRMANDADE DA SANTA CASA DA MISERICÓRDIA DE FORNOS DE ALGODRES","0.4317455102053597",2,"IRMANDADE DA SANTA CASA DA MISERICÓRDIA DE FORNOS DE ALGODRES — Apoio a pessoas idosas e em situação de necessidade, contribuindo para a resiliência do sistema de saúde."
"97","Hospitais - Iniciativas Âncora Regionais - Bolsa de Overbooking Condicionado","222395","CENTRO SOCIAL PAROQUIAL DE S.TIAGO DE URRA","0.43087632748116056",3,"CENTRO SOCIAL PAROQUIAL DE S.TIAGO DE URRA — Serviços sociais para idosos, promovendo o bem-estar e a qualidade de vida."
"97","Hospitais - Iniciativas Âncora Regionais - Bolsa de Overbooking Condicionado","131408","NOBILIS SÉNIOR - INSTITUTO GERIÁTRICO DO NORTE, LDA","0.4287250424951295",4,"NOBILIS SÉNIOR - INSTITUTO GERIÁTRICO DO NORTE, LDA — Atividades de apoio social para idosos, sem alojamento, focando na proximidade dos cuidados."
"97","Hospitais - Iniciativas Âncora Regionais - Bolsa de Overbooking Condicionado","115504","CENTRO SOCIAL PAROQUIAL DE SANTO ALEIXO DE VILA VERDE","0.42542311549186707",5,"CENTRO SOCIAL PAROQUIAL DE SANTO ALEIXO DE VILA VERDE — Promoção do bem-estar e qualidade de vida, com foco em serviços sociais para idosos."
"98","SI&IDE - Projetos de Contexto Europeu (Parcerias Europeias) - Individuais e copromoção ","198647","TÍTULOS SUBLIMES - CONSULTORIA, LDA","0.44975120727696366",1,"TÍTULOS SUBLIMES - CONSULTORIA, LDA — Alinha-se com atividades de investigação e desenvolvimento nas ciências naturais e engenharia."
"98","SI&IDE - Projetos de Contexto Europeu (Parcerias Europeias) - Individuais e copromoção ","236519","UBIWHERE, LDA","0.44021515904575337",2,"UBIWHERE, LDA — Foca em projetos de IDI nas telecomunicações e tecnologias de informação."
"98","SI&IDE - Projetos de Contexto Europeu (Parcerias Europeias) - Individuais e copromoção ","236249","INEGI - INSTITUTO DE CIÊNCIA E INOVAÇÃO EM ENGENHARIA MECÂNICA E ENGENHARIA INDUSTRIAL","0.4362902495169045",3,"INEGI - INSTITUTO DE CIÊNCIA E INOVAÇÃO EM ENGENHARIA MECÂNICA E ENGENHARIA INDUSTRIAL — Envolvimento em investigação científica e desenvolvimento aplicado."
"98","SI&IDE - Projetos de Contexto Europeu (Parcerias Europeias) - Individuais e copromoção ","223784","IDEIAHUB - INSTITUTO PARA O DESENVOLVIMENTO DE EMPRESAS, INDIVIDUOS E AMBIÇÕES, LDA","0.4586058445031237",4,"IDEIAHUB - INSTITUTO PARA O DESENVOLVIMENTO DE EMPRESAS, INDIVIDUOS E AMBIÇÕES, LDA — Oferece serviços de apoio a empresas, mas não é focado em IDI."
"98","SI&IDE - Projetos de Contexto Europeu (Parcerias Europeias) - Individuais e copromoção ","96255","ESPAÇO E DESENVOLVIMENTO - ESTUDOS E PROJECTOS, UNIPESSOAL, LDA","0.43660435647329965",5,"ESPAÇO E DESENVOLVIMENTO - ESTUDOS E PROJECTOS, UNIPESSOAL, LDA — Realiza estudos de apoio técnico e político, mas não é diretamente focado em IDI."
"99","Refuncionalização de Equipamentos Coletivos e a Qualificação de Espaços públicos (IT)","21892","ALBIGEC - GESTÃO DE EQUIPAMENTOS CULTURAIS, DESPORTIVOS E DE LAZER, E.M., S.A.","0.44647797304129594",1,"ALBIGEC - GESTÃO DE EQUIPAMENTOS CULTURAIS, DESPORTIVOS E DE LAZER, E.M., S.A. — Alinha-se com a gestão de equipamentos coletivos e espaços públicos."
"99","Refuncionalização de Equipamentos Coletivos e a Qualificação de Espaços públicos (IT)","236277","GESAMB - GESTÃO AMBIENTAL E DE RESÍDUOS, E.I.M.","0.46881197021150567",2,"GESAMB - GESTÃO AMBIENTAL E DE RESÍDUOS, E.I.M. — Envolvimento na gestão de resíduos, relevante para a qualificação de espaços."
"99","Refuncionalização de Equipamentos Coletivos e a Qualificação de Espaços públicos (IT)","237895","FUNDAÇÃO ALENTEJO","0.46284465270309316",3,"FUNDAÇÃO ALENTEJO — Foco em iniciativas sociais e educativas que podem contribuir para a inclusão."
"99","Refuncionalização de Equipamentos Coletivos e a Qualificação de Espaços públicos (IT)","229550","RESINORTE - VALORIZAÇÃO E TRATAMENTO DE RESÍDUOS SÓLIDOS, S.A.","0.4529054136815986",4,"RESINORTE - VALORIZAÇÃO E TRATAMENTO DE RESÍDUOS SÓLIDOS, S.A. — Atuação na valorização e tratamento de resíduos, importante para a sustentabilidade."
"99","Refuncionalização de Equipamentos Coletivos e a Qualificação de Espaços públicos (IT)","228326","ASCENDI NORTE - AUTO-ESTRADAS DO NORTE, S.A.","0.45006636679963985",5,"ASCENDI NORTE - AUTO-ESTRADAS DO NORTE, S.A. — Gestão de infraestruturas de transporte, relevante para acessibilidade."
"100","Introdução no consumo de veículos de emissões nulas no ano de 2025 - Mobilidade Verde Passageiros","172244","VERDE DESCOMPLICADO - MOBILIDADE ELÉTRICA, UNIPESSOAL, LDA","0.5395868246134171",1,"VERDE DESCOMPLICADO - MOBILIDADE ELÉTRICA, UNIPESSOAL, LDA — Alinha-se diretamente com a venda de veículos elétricos e bicicletas."
"100","Introdução no consumo de veículos de emissões nulas no ano de 2025 - Mobilidade Verde Passageiros","72337","GREEN100, UNIPESSOAL, LDA","0.5491246707476579",2,"GREEN100, UNIPESSOAL, LDA — Focado em serviços de aluguer de veículos elétricos, promovendo a mobilidade verde."
"100","Introdução no consumo de veículos de emissões nulas no ano de 2025 - Mobilidade Verde Passageiros","88238","ECOOLTRA SCOOTERSHARING PORTUGAL, UNIPESSOAL, LDA","0.5226707011461258",3,"ECOOLTRA SCOOTERSHARING PORTUGAL, UNIPESSOAL, LDA — Envolve a compra e aluguer de motociclos e bicicletas elétricas."
"100","Introdução no consumo de veículos de emissões nulas no ano de 2025 - Mobilidade Verde Passageiros","247974","SUPERPEDESTRIAN PORTUGAL, UNIPESSOAL, LDA","0.5369526717648708",4,"SUPERPEDESTRIAN PORTUGAL, UNIPESSOAL, LDA — Atua no aluguer de veículos elétricos e bicicletas."
"100","Introdução no consumo de veículos de emissões nulas no ano de 2025 - Mobilidade Verde Passageiros","76921","FREE2MOVE PORTUGAL, UNIPESSOAL, LDA","0.5209459538395378",5,"FREE2MOVE PORTUGAL, UNIPESSOAL, LDA — Oferece serviços de aluguer de veículos, incluindo opções elétricas."
"101","Introdução no consumo de veículos de emissões nulas no ano de 2025 - Mobilidade Verde Mercadorias","61685","GREEN EVOLUT, LDA","0.5473385108911111",1,"GREEN EVOLUT, LDA — Alinha-se com a sustentabilidade ambiental e comércio de equipamentos elétricos."
"101","Introdução no consumo de veículos de emissões nulas no ano de 2025 - Mobilidade Verde Mercadorias","203353","OXYGENISPERITY, LDA","0.5267721356017678",2,"OXYGENISPERITY, LDA — Opera com veículos ligeiros, potencialmente alinhado com a aquisição de veículos elétricos."
"101","Introdução no consumo de veículos de emissões nulas no ano de 2025 - Mobilidade Verde Mercadorias","116520","DACAX & BASTOS, LDA","0.5232484398706354",3,"DACAX & BASTOS, LDA — Atua no transporte de passageiros, podendo beneficiar de veículos ligeiros elétricos."
"101","Introdução no consumo de veículos de emissões nulas no ano de 2025 - Mobilidade Verde Mercadorias","219035","ENDESA X SERVICIOS. S.L - SUCURSAL EM PORTUGAL","0.525208944094715",4,"ENDESA X SERVICIOS. S.L - SUCURSAL EM PORTUGAL — Envolvimento no setor elétrico, relevante para a descarbonização."
"101","Introdução no consumo de veículos de emissões nulas no ano de 2025 - Mobilidade Verde Mercadorias","199826","AUDACIOUS LINES, UNIPESSOAL, LDA","0.5222776142308965",5,"AUDACIOUS LINES, UNIPESSOAL, LDA — Focado em transporte de passageiros, o que pode incluir a transição para veículos elétricos."
"102","Ensino Pré-escolar, Básico e Secundário (IT)","157050","ANA BARROS PIMENTEL, UNIPESSOAL, LDA","0.3706127662014456",1,"ANA BARROS PIMENTEL, UNIPESSOAL, LDA — Alinhamento direto com o ensino básico."
"102","Ensino Pré-escolar, Básico e Secundário (IT)","240620","DOCENS - SOCIEDADE DE ENSINO, LDA","0.36953505484864296",2,"DOCENS - SOCIEDADE DE ENSINO, LDA — Foco em ensino básico e secundário geral."
"102","Ensino Pré-escolar, Básico e Secundário (IT)","226939","GRANDE COLÉGIO UNIVERSAL, LDA","0.3674521415723476",3,"GRANDE COLÉGIO UNIVERSAL, LDA — Abrangência em serviços de ensino pré-primário e ciclos de ensino."
"102","Ensino Pré-escolar, Básico e Secundário (IT)","3977","EPRM - ESCOLA PROFISSIONAL DE RIO MAIOR, LDA","0.3734215086777369",4,"EPRM - ESCOLA PROFISSIONAL DE RIO MAIOR, LDA — Envolvimento em ensino profissional e formação."
"102","Ensino Pré-escolar, Básico e Secundário (IT)","238812","NAZARÉ QUALIFICA, E.M., UNIPESSOAL, LDA","0.366037253557527",5,"NAZARÉ QUALIFICA, E.M., UNIPESSOAL, LDA — Promoção e gestão de serviços na área da educação."
"103","Incentiva+TP - Promoção da Mobilidade Sustentável e Coesão Territorial","10824","TIP - TRANSPORTES INTERMODAIS DO PORTO, A.C.E.","0.4670908749103546",1,"TIP - TRANSPORTES INTERMODAIS DO PORTO, A.C.E. — Implantação de bilhética intermodal comum, alinhada com a promoção do transporte público."
"103","Incentiva+TP - Promoção da Mobilidade Sustentável e Coesão Territorial","227834","TML - TRANSPORTES METROPOLITANOS DE LISBOA, E.M.T., S.A.","0.4458788435946879",2,"TML - TRANSPORTES METROPOLITANOS DE LISBOA, E.M.T., S.A. — Desenvolvimento de um sistema de bilhética integrado para operadores de transporte público."
"103","Incentiva+TP - Promoção da Mobilidade Sustentável e Coesão Territorial","238309","TAC - TRANSPORTES DO ALENTEJO CENTRAL, S.A.","0.4435128535934011",3,"TAC - TRANSPORTES DO ALENTEJO CENTRAL, S.A. — Concessão de serviços de transporte público rodoviário na área do Alentejo Central."
"103","Incentiva+TP - Promoção da Mobilidade Sustentável e Coesão Territorial","77988","ASSOCIAÇÃO DE DESENVOLVIMENTO DÃO, LAFÕES E ALTO PAIVA","0.4248660206794739",4,"ASSOCIAÇÃO DE DESENVOLVIMENTO DÃO, LAFÕES E ALTO PAIVA — Promoção do desenvolvimento local e regional, com foco em iniciativas de mobilidade."
"103","Incentiva+TP - Promoção da Mobilidade Sustentável e Coesão Territorial","407","IPARQUE - PARQUE PARA A INOVAÇÃO EM CIÊNCIA, TECNOLOGIA E SAÚDE, E.M., S.A.","0.4213244318962097",5,"IPARQUE - PARQUE PARA A INOVAÇÃO EM CIÊNCIA, TECNOLOGIA E SAÚDE, E.M., S.A. — Contribuição para o desenvolvimento económico-social, incluindo vertentes de mobilidade."
"104","Atos praticados conexos com a transmissão dos prédios urbanos destinados a habitação permanente que ocorra por conversão num direito de arrendamento bem como o exercício da opção de compra","245474","MP TORRE A, S.A.","0.5199010634599297",1,"MP TORRE A, S.A. — Alinha-se com a compra e venda de imóveis próprios."
"104","Atos praticados conexos com a transmissão dos prédios urbanos destinados a habitação permanente que ocorra por conversão num direito de arrendamento bem como o exercício da opção de compra","220514","PROMOSETE - INVESTIMENTOS IMOBILIÁRIOS, S.A.","0.5058473641413008",2,"PROMOSETE - INVESTIMENTOS IMOBILIÁRIOS, S.A. — Focado na aquisição de imóveis para arrendamento."
"104","Atos praticados conexos com a transmissão dos prédios urbanos destinados a habitação permanente que ocorra por conversão num direito de arrendamento bem como o exercício da opção de compra","21719","MPEP - PROPERTIES ESCRITÓRIOS PORTUGAL, S.A.","0.513258557540609",3,"MPEP - PROPERTIES ESCRITÓRIOS PORTUGAL, S.A. — Envolvido na operação de imóveis próprios ou arrendados."
"104","Atos praticados conexos com a transmissão dos prédios urbanos destinados a habitação permanente que ocorra por conversão num direito de arrendamento bem como o exercício da opção de compra","90554","OLIMPO ASSET 1, S.A.","0.5121409129886569",4,"OLIMPO ASSET 1, S.A. — Desenvolve e promove imóveis para arrendamento."
"104","Atos praticados conexos com a transmissão dos prédios urbanos destinados a habitação permanente que ocorra por conversão num direito de arrendamento bem como o exercício da opção de compra","225895","TORRE ARTS - INVESTIMENTOS IMOBILIÁRIOS, S.A.","0.5054659686288394",5,"TORRE ARTS - INVESTIMENTOS IMOBILIÁRIOS, S.A. — Focado na aquisição de imóveis para arrendamento."
"105","Conservação da natureza e da biodiversidade e patrimonio natural - ITI CIM","23244","LIGA PARA A PROTECÇÃO DA NATUREZA","0.595961763589435",1,"LIGA PARA A PROTECÇÃO DA NATUREZA — Alinhada com a proteção e preservação da natureza através de atividades de sensibilização."
"105","Conservação da natureza e da biodiversidade e patrimonio natural - ITI CIM","156587","OHANA ECO PARK DO MARQUÊS, UNIPESSOAL, LDA","0.5551260113716125",2,"OHANA ECO PARK DO MARQUÊS, UNIPESSOAL, LDA — Focada em atividades de conservação ambiental e sensibilização."
"105","Conservação da natureza e da biodiversidade e patrimonio natural - ITI CIM","114525","TRÓIA-NATURA, S.A.","0.5539453476667404",3,"TRÓIA-NATURA, S.A. — Executa ações de conservação e monitorização ambiental."
"105","Conservação da natureza e da biodiversidade e patrimonio natural - ITI CIM","221142","TROFAMBIENTE, E. M. SOCIEDADE UNIPESSOAL, LDA","0.5558581012998888",4,"TROFAMBIENTE, E. M. SOCIEDADE UNIPESSOAL, LDA — Gestão de serviços ambientais, contribuindo para a preservação."
"105","Conservação da natureza e da biodiversidade e patrimonio natural - ITI CIM","31040","CENTRO SOCIAL E CULTURAL DE VILA PRAIA DE ÂNCORA","0.552955491183862",5,"CENTRO SOCIAL E CULTURAL DE VILA PRAIA DE ÂNCORA — Envolvimento social que pode incluir a promoção da consciência ambiental."
"106","Apoio à constituição e operação inicial do Espaço Energia","236471","ESPAÇO MUNICIPAL - RENOVAÇÃO URBANA E GESTÃO DO PATRIMÓNIO, E.M., S.A.","0.5479787290096283",1,"ESPAÇO MUNICIPAL - RENOVAÇÃO URBANA E GESTÃO DO PATRIMÓNIO, E.M., S.A. — Alinhamento com a gestão de património e renovação urbana."
"106","Apoio à constituição e operação inicial do Espaço Energia","234665","RESÍDUOS DO NORDESTE, EIM, S.A.","0.5552615523338318",2,"RESÍDUOS DO NORDESTE, EIM, S.A. — Atividades no âmbito das energias renováveis e gestão de resíduos."
"106","Apoio à constituição e operação inicial do Espaço Energia","216453","FUNDAÇÃO GALP","0.5807216574896883",3,"FUNDAÇÃO GALP — Compromisso com a intervenção social e desenvolvimento energético."
"106","Apoio à constituição e operação inicial do Espaço Energia","236184","SANTA CASA DA MISERICÓRDIA DE VALPAÇOS","0.5678191184997559",4,"SANTA CASA DA MISERICÓRDIA DE VALPAÇOS — Apoio social que pode integrar iniciativas de eficiência energética."
"106","Apoio à constituição e operação inicial do Espaço Energia","31040","CENTRO SOCIAL E CULTURAL DE VILA PRAIA DE ÂNCORA","0.5505389548998761",5,"CENTRO SOCIAL E CULTURAL DE VILA PRAIA DE ÂNCORA — Promoção social que pode se alinhar com a eficiência energética."
"107","Equipamentos Desportivos (IT)","198647","TÍTULOS SUBLIMES - CONSULTORIA, LDA","0.47924590234482956",1,"TÍTULOS SUBLIMES - CONSULTORIA, LDA — Foco em projetos de IDI nas áreas de desporto e tecnologias de informação."
"107","Equipamentos Desportivos (IT)","236519","UBIWHERE, LDA","0.42571049485865275",2,"UBIWHERE, LDA — Envolvimento em projetos de IDI relacionados com tecnologias de informação e telecomunicações."
"107","Equipamentos Desportivos (IT)","138970","ÅRØ CONSULTING, LDA","0.4336220284475113",3,"ÅRØ CONSULTING, LDA — Prestação de serviços de consultoria para financiamento de projetos, potencialmente aplicáveis ao desporto."
"107","Equipamentos Desportivos (IT)","407","IPARQUE - PARQUE PARA A INOVAÇÃO EM CIÊNCIA, TECNOLOGIA E SAÚDE, E.M., S.A.","0.44007186591625214",4,"IPARQUE - PARQUE PARA A INOVAÇÃO EM CIÊNCIA, TECNOLOGIA E SAÚDE, E.M., S.A. — Contribuição para o desenvolvimento económico-social, embora menos focado em desporto."
"107","Equipamentos Desportivos (IT)","192478","ILUMINA E DEITA FORA, UNIPESSOAL, LDA","0.41529646010973886",5,"ILUMINA E DEITA FORA, UNIPESSOAL, LDA — Atividades de apoio, mas com menor relevância para o incentivo em questão."
"108","Redução da taxa do IRC para a Região Autónoma da Madeira, relativamente a uma parte da matéria coletável apurada pelas PME","220384","DB REAL ESTATE INVESTMENT MADEIRA - SOCIEDADE IMOBILIÁRIA, S.A.","0.3696687406202777",1,"DB REAL ESTATE INVESTMENT MADEIRA - SOCIEDADE IMOBILIÁRIA, S.A. — Alinhamento direto com a gestão e administração de imóveis."
"108","Redução da taxa do IRC para a Região Autónoma da Madeira, relativamente a uma parte da matéria coletável apurada pelas PME","232067","PATRIRAM - TITULARIDADE E GESTÃO DE PATRIMÓNIO PÚBLICO REGIONAL, S.A.","0.41029520867495556",2,"PATRIRAM - TITULARIDADE E GESTÃO DE PATRIMÓNIO PÚBLICO REGIONAL, S.A. — Envolvimento na gestão de património público regional."
"108","Redução da taxa do IRC para a Região Autónoma da Madeira, relativamente a uma parte da matéria coletável apurada pelas PME","145588","MADEIRA NOW, UNIPESSOAL, LDA","0.38419313728809357",3,"MADEIRA NOW, UNIPESSOAL, LDA — Atuação no transporte de passageiros, relevante para a mobilidade na região."
"108","Redução da taxa do IRC para a Região Autónoma da Madeira, relativamente a uma parte da matéria coletável apurada pelas PME","129621","QUICK RIDE, LDA (ZONA FRANCA DA MADEIRA)","0.37458151950185076",4,"QUICK RIDE, LDA (ZONA FRANCA DA MADEIRA) — Serviços de transporte ocasional, contribuindo para a economia local."
"108","Redução da taxa do IRC para a Região Autónoma da Madeira, relativamente a uma parte da matéria coletável apurada pelas PME","24727","PKF MADCONTA - CONTABILIDADE DA MADEIRA, LDA","0.3662598431110382",5,"PKF MADCONTA - CONTABILIDADE DA MADEIRA, LDA — Consultoria fiscal e contabilidade, essencial para PME na região."
"109","Regime fiscal de apoio ao investimento na Região Autónoma da Madeira (RFAI-RAM) - Dedução de uma determinada percentagem das aplicações relevantes, relativamente ao investimento realizado no período de tributação","233877","S.D.M. - SOCIEDADE DE DESENVOLVIMENTO DA MADEIRA, S.A. (ZONA FRANCA DA MADEIRA)","0.42136403918266296",1,"S.D.M. - SOCIEDADE DE DESENVOLVIMENTO DA MADEIRA, S.A. (ZONA FRANCA DA MADEIRA) — Atividade de administração e exploração na Zona Franca da Madeira."
"109","Regime fiscal de apoio ao investimento na Região Autónoma da Madeira (RFAI-RAM) - Dedução de uma determinada percentagem das aplicações relevantes, relativamente ao investimento realizado no período de tributação","27847","MADEIRA MANAGEMENT CIA, LDA (ZONA FRANCA DA MADEIRA)","0.41789770615710653",2,"MADEIRA MANAGEMENT CIA, LDA (ZONA FRANCA DA MADEIRA) — Prestação de serviços de apoio a empresas na Zona Franca."
"109","Regime fiscal de apoio ao investimento na Região Autónoma da Madeira (RFAI-RAM) - Dedução de uma determinada percentagem das aplicações relevantes, relativamente ao investimento realizado no período de tributação","229815","NOS MADEIRA - COMUNICAÇÕES, S.A.","0.4125954631744465",3,"NOS MADEIRA - COMUNICAÇÕES, S.A. — Atividades de telecomunicações na Região Autónoma da Madeira."
"109","Regime fiscal de apoio ao investimento na Região Autónoma da Madeira (RFAI-RAM) - Dedução de uma determinada percentagem das aplicações relevantes, relativamente ao investimento realizado no período de tributação","37376","MADEIRA FIDUCIA MANAGEMENT, LDA (ZONA FRANCA DA MADEIRA)","0.40561553835868835",4,"MADEIRA FIDUCIA MANAGEMENT, LDA (ZONA FRANCA DA MADEIRA) — Consultoria e gestão de serviços a empresas."
"109","Regime fiscal de apoio ao investimento na Região Autónoma da Madeira (RFAI-RAM) - Dedução de uma determinada percentagem das aplicações relevantes, relativamente ao investimento realizado no período de tributação","3901","THK INVESTMENTS, LDA (ZONA FRANCA DA MADEIRA)","0.3973195552825928",5,"THK INVESTMENTS, LDA (ZONA FRANCA DA MADEIRA) — Serviços de apoio a empresas na Zona Franca."
"110","Regime de dedução por lucros retidos e reinvestidos na Região Autónoma da Madeira (DLRR-RAM) - Dedução de uma percentagem dos lucros retidos que sejam reinvestidos em aplicações relevantes num determinado prazo","232458","MPE - MADEIRA PARQUES EMPRESARIAIS, SOCIEDADE GESTORA, S.A.","0.4302298385041864",1,"MPE - MADEIRA PARQUES EMPRESARIAIS, SOCIEDADE GESTORA, S.A. — Gestão e promoção de parques empresariais, alinhando-se com o incentivo ao reinvestimento."
"110","Regime de dedução por lucros retidos e reinvestidos na Região Autónoma da Madeira (DLRR-RAM) - Dedução de uma percentagem dos lucros retidos que sejam reinvestidos em aplicações relevantes num determinado prazo","232067","PATRIRAM - TITULARIDADE E GESTÃO DE PATRIMÓNIO PÚBLICO REGIONAL, S.A.","0.44865759023084784",2,"PATRIRAM - TITULARIDADE E GESTÃO DE PATRIMÓNIO PÚBLICO REGIONAL, S.A. — Gestão de património público, relevante para o incentivo de lucros retidos."
"110","Regime de dedução por lucros retidos e reinvestidos na Região Autónoma da Madeira (DLRR-RAM) - Dedução de uma percentagem dos lucros retidos que sejam reinvestidos em aplicações relevantes num determinado prazo","233877","S.D.M. - SOCIEDADE DE DESENVOLVIMENTO DA MADEIRA, S.A. (ZONA FRANCA DA MADEIRA)","0.4195108562707901",3,"S.D.M. - SOCIEDADE DE DESENVOLVIMENTO DA MADEIRA, S.A. (ZONA FRANCA DA MADEIRA) — Administração da Zona Franca, potencial para reinvestimento em aplicações relevantes."
"110","Regime de dedução por lucros retidos e reinvestidos na Região Autónoma da Madeira (DLRR-RAM) - Dedução de uma percentagem dos lucros retidos que sejam reinvestidos em aplicações relevantes num determinado prazo","241322","ETPRAM - EMPRESA DE TRABALHO PORTUÁRIO - ETP, LDA","0.41567373275756836",4,"ETPRAM - EMPRESA DE TRABALHO PORTUÁRIO - ETP, LDA — Atividades de cedência de trabalhadores, com possibilidade de reinvestimento em serviços."
"110","Regime de dedução por lucros retidos e reinvestidos na Região Autónoma da Madeira (DLRR-RAM) - Dedução de uma percentagem dos lucros retidos que sejam reinvestidos em aplicações relevantes num determinado prazo","79450","LEROC MADEIRA, UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA)","0.4128556251525879",5,"LEROC MADEIRA, UNIPESSOAL LDA (ZONA FRANCA DA MADEIRA) — Atividades de processamento de dados, que podem beneficiar do reinvestimento."
"111","dedução adicional de montante fixo por cada dependente com idade inferior a 3 anos de idade","119585","MARIA & MÁXIMO HENRIQUES, LDA","0.33011897920853084",1,"MARIA & MÁXIMO HENRIQUES, LDA — Focado em atividades de cuidados para crianças, alinhado com o incentivo."
"111","dedução adicional de montante fixo por cada dependente com idade inferior a 3 anos de idade","80146","CENTRO DE 3ª IDADE DE GONDEMARIA","0.33225225166963096",2,"CENTRO DE 3ª IDADE DE GONDEMARIA — Oferece proteção social, mas com foco em idosos."
"111","dedução adicional de montante fixo por cada dependente com idade inferior a 3 anos de idade","249598","CENTRO PAROQUIAL DE SEIA","0.33181981769445873",3,"CENTRO PAROQUIAL DE SEIA — Apoio à primeira infância, relevante para o incentivo."
"111","dedução adicional de montante fixo por cada dependente com idade inferior a 3 anos de idade","44726","CENTRO PAROQUIAL E SOCIAL DE SANTA MARIA DE GRADE","0.3274070482122221",4,"CENTRO PAROQUIAL E SOCIAL DE SANTA MARIA DE GRADE — Apoio à primeira infância, mas também com foco em idosos."
"111","dedução adicional de montante fixo por cada dependente com idade inferior a 3 anos de idade","17966","CENTRO SOCIAL E PAROQUIAL DE S. MARTINHO DE BOUGADO","0.3268508670507828",5,"CENTRO SOCIAL E PAROQUIAL DE S. MARTINHO DE BOUGADO — Apoio à primeira infância, mas com foco em idosos."
"112","Ensino Pré-escolar, Básico e Secundário (IT) - Bolsa de Overbooking Condicionado","237447","ALEXANDRINO OLIVEIRA, SILVA & CA., LDA","0.3981811492551065",1,"ALEXANDRINO OLIVEIRA, SILVA & CA., LDA — Alinhamento total com ensino básico e secundário."
"112","Ensino Pré-escolar, Básico e Secundário (IT) - Bolsa de Overbooking Condicionado","236456","PEDAGO - SOCIEDADE DE EMPREENDIMENTOS PEDAGÓGICOS, LDA","0.38320726950212014",2,"PEDAGO - SOCIEDADE DE EMPREENDIMENTOS PEDAGÓGICOS, LDA — Oferece ensino básico, secundário e superior."
"112","Ensino Pré-escolar, Básico e Secundário (IT) - Bolsa de Overbooking Condicionado","56262","NORTADAS PEREIRA, LDA","0.40311467070071",3,"NORTADAS PEREIRA, LDA — Focado em educação pré-escolar."
